index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
29601.0,65,5,160654,11,9,6,6,0,1,0,0,0,20,22,0
29602.0,18,0,122775,11,9,3,7,3,1,0,0,0,35,22,0
29603.0,26,0,214413,5,7,3,9,1,1,0,6497,0,48,22,0
29604.0,30,0,329425,14,10,3,1,3,1,0,0,0,48,22,0
29605.0,61,0,178312,12,12,6,4,0,1,0,0,0,42,22,0
29606.0,21,0,241951,11,9,3,9,4,1,0,0,0,45,22,0
29607.0,53,0,130143,11,9,6,9,0,1,0,0,0,48,22,0
29608.0,41,7,114580,10,15,6,4,5,1,1,0,2415,55,22,1
29609.0,43,7,130126,14,10,6,4,0,1,0,15024,0,45,22,1
29610.0,60,0,399387,6,4,0,3,1,3,1,0,0,15,22,0
29611.0,47,0,163814,8,6,6,12,0,1,0,0,0,40,22,0
29612.0,48,0,69586,14,10,1,10,4,3,0,0,0,40,22,0
29613.0,32,0,237903,7,13,3,2,1,1,1,0,0,40,22,0
29614.0,25,5,219897,0,14,3,6,4,1,1,0,0,35,30,0
29615.0,31,0,243165,7,13,3,2,1,1,0,0,0,40,22,0
29616.0,33,3,173806,0,14,3,2,4,1,0,0,0,30,22,0
29617.0,27,6,65308,11,9,6,8,0,1,0,0,0,50,22,0
29618.0,44,0,408531,11,9,1,10,1,1,1,0,0,40,22,1
29619.0,44,0,235786,14,10,6,2,0,1,0,7298,0,45,22,1
29620.0,37,0,314963,14,10,6,9,0,1,0,0,0,40,22,0
29621.0,34,0,81206,11,9,1,14,4,3,0,0,0,40,22,0
29622.0,51,8,293196,14,10,6,2,0,1,0,0,0,40,22,1
29623.0,51,0,95329,0,14,1,1,1,1,0,0,0,40,22,0
29624.0,25,4,45474,7,13,6,2,0,1,0,0,0,60,22,0
29625.0,25,0,372728,7,13,3,7,4,3,1,0,0,24,37,0
29626.0,29,8,116394,7,13,5,2,0,1,0,0,0,50,22,1
29627.0,36,6,34180,11,9,3,8,4,1,0,0,0,70,22,1
29628.0,55,0,327589,11,9,1,9,4,1,1,0,0,40,22,0
29629.0,39,0,706180,7,13,1,5,1,1,1,0,0,40,22,0
29630.0,31,0,32550,8,6,1,14,4,1,0,0,0,40,22,0
29631.0,31,0,173858,10,15,6,13,0,4,0,0,0,40,32,0
29632.0,51,7,230095,15,11,3,10,3,1,1,0,0,40,22,0
29633.0,30,0,139012,15,11,3,10,2,4,0,2463,0,40,28,0
29634.0,62,0,174711,11,9,3,10,4,1,1,0,0,32,22,0
29635.0,37,0,171150,7,13,6,5,0,1,0,99999,0,60,22,1
29636.0,30,7,77689,7,13,6,5,0,1,0,7688,0,50,22,1
29637.0,27,0,193898,7,13,1,4,4,1,0,0,0,52,22,0
29638.0,32,0,195000,7,13,6,4,0,1,0,7298,0,45,22,1
29639.0,23,0,303121,14,10,3,10,3,1,0,0,0,30,22,0
29640.0,35,6,188540,4,5,6,12,0,1,0,0,0,50,22,0
29641.0,46,0,158656,12,12,3,2,1,1,1,0,0,36,22,0
29642.0,45,7,204196,7,13,1,4,1,1,0,0,0,50,22,1
29643.0,27,0,183802,11,9,6,14,0,1,0,0,0,40,22,0
29644.0,46,0,148995,11,9,6,5,0,1,0,0,0,40,22,1
29645.0,22,0,190903,5,7,6,10,5,1,1,0,0,20,22,0
29646.0,37,3,173780,14,10,1,2,1,1,1,0,0,30,22,0
29647.0,42,0,251239,14,10,6,4,0,1,0,0,0,40,23,0
29648.0,45,0,112761,11,9,1,9,1,1,1,0,0,40,22,0
29649.0,33,3,425785,15,11,6,2,0,1,0,0,0,40,22,0
29650.0,46,0,197731,15,11,4,9,1,1,0,0,0,40,22,0
29651.0,24,0,119156,11,9,3,0,3,1,0,0,0,50,22,0
29652.0,56,0,133819,11,9,0,12,4,1,1,0,0,40,22,0
29653.0,34,0,185556,14,10,3,2,4,1,1,0,0,12,22,1
29654.0,50,0,109277,11,9,6,9,0,1,0,0,0,40,22,1
29655.0,48,7,36020,7,13,6,4,0,1,0,0,0,50,22,1
29656.0,45,0,45857,5,7,6,7,5,1,1,0,0,36,22,0
29657.0,55,0,184882,15,11,6,0,0,1,0,5178,0,50,22,1
29658.0,41,3,342834,14,10,1,10,4,1,1,0,0,40,22,0
29659.0,66,0,234743,14,10,6,4,0,1,0,0,0,24,22,0
29660.0,29,8,106179,14,10,3,2,4,1,1,0,1408,40,22,0
29661.0,37,0,177895,14,10,6,13,5,1,1,5013,0,40,22,0
29662.0,63,5,257876,10,15,6,6,0,1,0,0,0,40,22,0
29663.0,61,0,86067,12,12,6,5,0,1,0,15024,0,40,22,1
29664.0,64,0,66634,7,13,1,4,1,1,0,27828,0,50,22,1
29665.0,35,0,138441,11,9,6,14,0,1,0,0,0,35,22,0
29666.0,22,0,279802,14,10,3,10,3,1,1,0,0,40,22,0
29667.0,58,0,407138,6,4,6,9,0,1,0,2936,0,50,31,0
29668.0,58,0,31732,14,10,6,5,0,1,0,0,0,45,22,1
29669.0,24,0,204172,11,9,3,14,3,1,1,0,0,48,22,0
29670.0,34,0,100593,14,10,1,2,1,1,1,0,0,6,22,0
29671.0,33,4,162623,0,14,3,2,4,1,1,0,0,50,22,0
29672.0,33,6,80933,11,9,6,0,0,1,0,0,0,60,22,0
29673.0,17,0,47425,5,7,3,7,3,1,1,0,0,15,22,0
29674.0,27,0,107812,7,13,6,5,2,1,0,0,0,40,22,1
29675.0,20,7,104443,14,10,3,10,3,1,1,0,0,20,22,0
29676.0,52,0,117496,7,13,1,2,1,1,1,0,1755,40,22,1
29677.0,30,0,209691,6,4,1,0,4,1,0,0,0,40,22,0
29678.0,22,0,314525,7,13,3,2,4,1,0,0,0,40,22,0
29679.0,20,0,190772,12,12,3,7,4,1,1,0,0,40,22,0
29680.0,64,4,199298,2,3,1,7,4,1,1,0,0,45,39,0
29681.0,49,0,187370,0,14,6,4,0,1,0,15024,0,50,22,1
29682.0,38,0,216129,7,13,1,7,4,3,1,0,0,60,39,0
29683.0,46,8,219293,11,9,6,10,0,3,0,0,0,80,22,1
29684.0,17,0,136363,8,6,3,7,3,1,0,0,0,20,22,0
29685.0,45,0,233799,1,2,6,9,0,1,0,0,0,40,31,0
29686.0,27,0,207611,7,13,3,4,3,1,1,0,0,40,22,0
29687.0,45,7,178344,15,11,1,5,1,1,1,0,0,30,22,0
29688.0,26,7,187652,11,9,1,4,4,1,0,0,0,78,22,1
29689.0,23,0,188545,12,12,3,10,3,1,1,0,1974,20,22,0
29690.0,44,4,58124,7,13,1,2,1,1,0,0,0,45,22,0
29691.0,36,0,321733,7,13,1,4,4,1,0,0,1741,40,22,0
29692.0,35,0,206253,4,5,3,4,4,1,1,0,0,40,22,0
29693.0,24,5,152140,11,9,6,6,5,1,1,0,0,40,22,0
29694.0,56,0,76281,7,13,4,2,1,1,1,0,0,40,22,0
29695.0,47,0,606752,0,14,1,13,4,1,0,0,0,40,22,0
29696.0,32,0,29933,7,13,6,14,0,1,0,0,0,50,22,1
29697.0,29,0,114158,7,13,3,4,3,1,1,3325,0,10,22,0
29698.0,55,5,227203,12,12,4,6,4,1,1,0,0,5,22,0
29699.0,35,7,65624,7,13,6,4,0,1,0,0,0,50,22,1
29700.0,37,0,34146,11,9,6,12,0,1,0,0,0,68,22,0
29701.0,36,6,34378,15,11,6,8,0,1,0,3908,0,75,22,0
29702.0,33,0,141490,11,9,6,5,5,1,1,0,0,45,22,0
29703.0,34,0,199227,11,9,1,0,4,1,0,0,0,50,22,0
29704.0,24,0,224954,14,10,3,14,3,1,0,0,0,40,22,0
29705.0,25,0,231357,11,9,3,10,4,1,1,0,0,40,22,0
29706.0,31,7,113530,11,9,3,12,4,1,0,0,0,45,22,0
29707.0,38,0,22245,15,11,6,12,0,1,0,0,0,40,22,0
29708.0,30,0,36383,7,13,6,5,0,1,0,0,0,40,31,1
29709.0,35,0,320305,11,9,6,12,0,1,0,0,0,32,22,0
29710.0,67,5,201657,7,13,1,6,4,1,1,0,0,60,22,0
29711.0,34,0,48935,7,13,6,2,5,1,1,0,0,40,22,0
29712.0,46,0,101455,11,9,6,10,5,1,1,0,0,40,22,0
29713.0,19,4,243960,14,10,3,5,3,1,1,0,0,16,22,0
29714.0,26,0,90915,12,12,3,7,3,3,1,0,0,15,22,0
29715.0,28,0,315287,14,10,3,2,4,3,0,0,0,40,22,0
29716.0,47,0,106255,14,10,6,12,0,1,0,0,0,40,22,0
29717.0,49,4,215895,0,14,6,10,0,1,0,0,0,40,1,1
29718.0,33,6,170979,10,15,6,2,0,1,0,0,1887,40,22,1
29719.0,44,0,210525,7,13,6,2,0,1,0,0,0,40,22,1
29720.0,30,0,195488,11,9,3,3,3,1,1,0,0,40,2,0
29721.0,18,0,152246,14,10,3,7,3,4,0,0,0,16,22,0
29722.0,60,6,187794,11,9,6,0,0,1,0,3103,0,60,22,1
29723.0,44,0,110396,0,14,3,4,4,1,0,14084,0,56,22,1
29724.0,81,5,89391,10,15,6,6,0,1,0,0,0,24,22,1
29725.0,43,3,254817,14,10,3,7,4,1,1,0,0,40,22,0
29726.0,35,0,41777,9,8,3,8,4,1,0,0,0,20,22,0
29727.0,58,6,234841,11,9,6,8,0,1,0,0,0,72,22,0
29728.0,32,0,79586,7,13,6,2,0,4,0,0,0,40,32,0
29729.0,40,0,115331,11,9,6,0,0,1,0,0,0,35,22,0
29730.0,32,0,63564,11,9,3,7,3,3,1,0,0,40,22,0
29731.0,21,0,132053,14,10,3,10,3,1,1,0,1721,35,22,0
29732.0,44,0,370502,11,9,6,7,0,1,0,0,0,25,31,0
29733.0,33,0,59083,7,13,6,10,0,1,0,0,1902,45,22,1
29734.0,25,0,69413,14,10,3,5,3,1,1,0,0,40,22,0
29735.0,42,0,32981,11,9,1,9,4,1,0,0,0,40,22,0
29736.0,27,0,176683,11,9,3,0,3,1,0,0,0,40,22,0
29737.0,62,5,144116,8,6,6,6,0,1,0,0,0,40,22,0
29738.0,31,6,209213,11,9,3,5,4,3,0,0,0,40,39,0
29739.0,33,3,150657,7,13,3,2,2,3,1,0,0,40,22,0
29740.0,50,6,124793,14,10,6,12,0,1,0,0,0,55,22,0
29741.0,50,0,22211,0,14,6,2,0,1,0,7688,0,50,22,1
29742.0,46,0,270565,15,11,6,2,0,1,0,0,0,60,22,0
29743.0,22,0,38251,12,12,3,7,1,1,1,0,0,35,22,0
29744.0,66,3,162945,10,15,6,4,0,3,0,20051,0,55,22,1
29745.0,52,0,195638,11,9,3,7,1,1,1,0,0,45,22,0
29746.0,57,6,118806,1,2,2,12,2,1,1,0,1602,45,29,0
29747.0,41,6,44006,15,11,1,8,4,1,0,0,0,40,22,0
29748.0,42,0,119679,11,9,6,9,0,1,0,0,1579,42,22,0
29749.0,19,0,333953,9,8,3,7,2,1,1,0,0,30,22,0
29750.0,45,4,172111,7,13,1,4,1,3,1,0,0,60,22,0
29751.0,51,6,32372,9,8,6,7,0,1,0,0,0,99,22,0
29752.0,69,5,117525,12,12,1,6,1,1,1,0,0,1,22,0
29753.0,45,6,123681,7,13,6,2,0,1,0,0,0,30,22,0
29754.0,48,0,317360,14,10,1,10,4,1,1,0,0,50,22,0
29755.0,60,8,119832,14,10,6,10,0,1,0,7298,0,40,22,1
29756.0,42,0,135056,11,9,3,5,3,1,1,0,0,40,22,0
29757.0,19,3,135162,14,10,3,10,3,1,1,0,0,10,22,0
29758.0,39,6,194004,11,9,6,5,0,1,0,0,0,70,22,0
29759.0,46,0,177633,11,9,6,9,0,1,0,0,0,50,22,1
29760.0,58,4,212864,11,9,6,1,0,1,0,3908,0,40,22,0
29761.0,36,0,30509,14,10,1,2,1,1,1,0,0,45,22,0
29762.0,21,0,118712,11,9,3,12,1,1,0,0,0,35,22,0
29763.0,41,0,199018,10,15,6,4,0,1,0,0,0,40,22,1
29764.0,17,0,151799,5,7,3,7,3,1,1,0,0,20,22,0
29765.0,29,0,181280,11,9,6,9,0,1,0,0,0,40,22,0
29766.0,52,0,232024,14,10,1,10,4,1,1,0,0,60,22,0
29767.0,33,0,226267,12,12,6,5,0,1,0,0,0,40,31,0
29768.0,38,0,240467,0,14,3,4,1,3,1,0,0,35,22,0
29769.0,42,0,154374,7,13,6,5,0,1,0,0,0,40,22,1
29770.0,24,3,231473,12,12,6,10,0,1,0,0,0,30,22,0
29771.0,59,0,158813,14,10,6,4,0,1,0,0,0,60,22,1
29772.0,36,0,346478,7,13,6,5,0,1,0,0,2415,45,22,1
29773.0,54,0,215990,14,10,6,13,0,1,0,7688,0,40,22,1
29774.0,39,0,177154,7,13,6,5,0,1,0,15024,0,50,22,1
29775.0,42,6,238188,11,9,6,0,0,1,0,0,0,96,22,0
29776.0,54,6,156800,7,13,6,12,0,1,0,0,0,50,22,0
29777.0,26,0,130620,12,12,4,12,2,4,1,0,0,40,39,0
29778.0,50,0,175339,11,9,6,14,0,1,0,0,0,40,22,1
29779.0,42,0,37937,15,11,6,7,0,1,0,0,0,45,22,0
29780.0,48,8,166634,7,13,6,10,5,1,1,7688,0,40,22,1
29781.0,31,0,221167,7,13,2,7,4,1,1,0,0,30,22,0
29782.0,56,0,179641,11,9,3,2,4,1,1,0,0,45,22,0
29783.0,28,4,213195,12,12,6,10,5,1,1,0,0,40,22,1
29784.0,34,0,157747,11,9,6,10,0,1,0,0,0,45,22,1
29785.0,28,0,227840,11,9,3,0,4,1,1,0,0,40,22,0
29786.0,41,0,169104,7,13,6,12,0,4,0,0,0,40,39,1
29787.0,44,0,186916,14,10,6,0,0,1,0,0,1887,60,22,1
29788.0,34,0,37646,12,12,6,12,0,1,0,0,0,65,22,0
29789.0,26,0,157028,0,14,3,2,4,1,0,0,0,55,22,1
29790.0,37,0,188774,7,13,3,4,4,1,0,0,2824,40,22,1
29791.0,64,5,146272,14,10,6,6,0,1,0,3411,0,15,22,0
29792.0,25,0,182656,15,11,1,10,1,1,1,0,0,40,22,0
29793.0,48,6,200471,14,10,6,12,0,1,0,0,0,40,22,0
29794.0,47,0,358465,14,10,1,10,4,1,1,0,0,40,22,0
29795.0,17,0,78602,5,7,3,7,2,1,1,0,0,20,22,0
29796.0,44,0,213416,2,3,6,9,0,1,0,0,0,40,31,0
29797.0,46,4,345911,14,10,1,0,4,1,1,0,0,40,22,0
29798.0,32,5,119522,7,13,1,6,4,1,0,0,0,50,22,0
29799.0,42,8,126320,14,10,6,0,0,3,0,0,0,40,22,0
29800.0,33,6,235271,7,13,1,5,4,1,0,0,0,50,22,1
29801.0,61,0,141745,11,9,1,7,4,3,1,0,0,40,22,0
29802.0,47,0,359461,7,13,6,12,0,1,0,0,0,40,22,0
29803.0,35,0,109351,7,13,3,5,4,1,1,8614,0,45,22,1
29804.0,62,0,148113,8,6,6,12,0,3,0,0,0,40,22,0
29805.0,62,6,75478,7,13,6,4,0,1,0,0,0,40,22,0
29806.0,38,0,100375,10,15,6,2,0,1,0,99999,0,60,22,1
29807.0,19,5,28455,14,10,3,6,3,1,1,0,0,40,22,0
29808.0,33,0,231413,7,13,6,2,0,1,0,0,0,40,22,0
29809.0,39,4,119421,7,13,6,2,5,1,1,0,0,42,22,0
29810.0,17,0,206998,5,7,3,14,3,1,0,0,0,10,22,0
29811.0,58,0,183810,14,10,6,4,0,1,0,0,0,40,22,0
29812.0,35,7,187053,7,13,0,2,4,1,1,0,0,50,22,0
29813.0,34,4,155781,11,9,6,1,0,1,0,4064,0,50,22,0
29814.0,55,5,193895,6,4,1,6,1,1,1,0,0,40,22,0
29815.0,32,0,48520,14,10,6,12,0,1,0,0,0,40,22,0
29816.0,19,7,170125,11,9,3,5,3,1,0,0,0,40,22,0
29817.0,41,0,107584,11,9,6,9,0,1,0,0,0,40,22,0
29818.0,24,0,196742,11,9,1,7,1,1,1,0,0,40,22,0
29819.0,52,5,244214,11,9,6,6,0,1,0,0,0,35,22,0
29820.0,48,4,127921,7,13,6,2,0,1,0,0,0,40,22,0
29821.0,32,0,42617,14,10,1,2,4,1,1,0,0,30,22,0
29822.0,47,4,191389,11,9,1,10,1,1,1,0,0,35,22,0
29823.0,38,0,187983,10,15,6,5,5,1,1,0,0,40,22,0
29824.0,18,0,215110,11,9,3,14,3,3,0,0,0,40,22,0
29825.0,25,0,230292,11,9,6,12,0,1,0,0,0,40,22,0
29826.0,36,0,90159,7,13,6,2,5,1,1,0,0,32,22,1
29827.0,40,0,175398,15,11,1,2,4,1,1,0,0,20,22,0
29828.0,56,6,53366,5,7,6,12,0,1,0,0,0,20,22,0
29829.0,50,0,46155,15,11,1,2,1,1,1,0,0,40,22,1
29830.0,55,0,61708,11,9,6,10,0,1,0,6418,0,50,22,1
29831.0,32,4,112650,11,9,6,1,0,1,0,0,0,40,22,0
29832.0,41,0,173682,15,11,6,12,0,1,0,0,0,43,22,1
29833.0,28,0,160981,14,10,3,10,4,1,1,0,0,52,22,0
29834.0,53,0,72257,14,10,6,4,0,1,0,0,0,55,22,0
29835.0,26,5,182332,15,11,6,6,5,1,1,0,0,40,22,0
29836.0,60,4,48788,7,13,0,2,1,1,1,5455,0,55,22,0
29837.0,21,0,417668,14,10,3,7,3,1,0,0,0,20,22,0
29838.0,29,0,107458,11,9,6,0,0,1,0,0,0,40,22,0
29839.0,73,0,147551,14,10,6,2,0,1,0,0,2174,50,22,1
29840.0,43,7,33729,7,13,6,5,0,1,0,0,0,45,22,1
29841.0,45,0,101977,14,10,6,5,0,1,0,0,0,45,22,0
29842.0,35,5,374716,4,5,6,6,5,1,1,0,0,35,22,0
29843.0,36,0,214378,11,9,1,2,3,1,1,0,0,40,22,1
29844.0,25,0,111243,11,9,3,5,2,1,1,0,0,50,22,0
29845.0,38,0,252947,14,10,6,14,0,3,0,0,0,40,22,0
29846.0,30,4,118500,14,10,1,10,1,1,1,0,0,40,22,0
29847.0,49,0,195612,14,10,6,4,0,1,0,7298,0,40,22,1
29848.0,41,4,174575,11,9,6,12,0,1,0,0,0,40,22,0
29849.0,27,0,190391,14,10,6,4,0,1,0,0,0,40,22,0
29850.0,64,0,166715,14,10,6,4,0,1,0,0,0,20,22,0
29851.0,41,6,142725,11,9,6,0,0,1,0,0,0,45,22,0
29852.0,37,0,73471,7,13,6,4,0,1,0,0,1887,47,22,1
29853.0,51,0,241745,2,3,0,9,1,1,1,0,0,40,31,0
29854.0,35,0,316141,14,10,1,2,1,1,1,7443,0,40,22,0
29855.0,61,4,248595,1,2,6,7,0,1,0,0,0,40,31,0
29856.0,52,0,90189,6,4,1,3,3,3,1,0,0,16,22,0
29857.0,40,0,205195,12,12,6,5,0,1,0,0,0,60,22,1
29858.0,20,0,148940,11,9,3,14,3,1,0,0,0,40,22,0
29859.0,52,4,298035,0,14,6,2,0,1,0,0,0,40,22,0
29860.0,50,0,154728,14,10,6,13,0,1,0,0,0,40,22,1
29861.0,49,0,166809,7,13,1,4,1,1,1,0,0,40,22,1
29862.0,36,3,97136,7,13,3,2,1,3,1,0,0,40,22,0
29863.0,33,0,347623,0,14,3,4,1,1,0,0,0,40,22,0
29864.0,40,0,117917,11,9,6,2,0,0,0,0,0,50,22,0
29865.0,45,0,266860,7,13,6,4,0,1,0,0,0,50,22,1
29866.0,22,0,71864,14,10,3,12,3,1,1,0,0,35,22,0
29867.0,47,0,158451,0,14,6,2,5,1,1,0,0,2,22,1
29868.0,24,0,229826,11,9,3,5,4,1,0,0,0,30,22,0
29869.0,19,0,121788,14,10,3,5,4,1,1,0,0,30,22,0
29870.0,40,0,151365,11,9,1,12,4,1,1,0,0,40,22,0
29871.0,40,0,360884,14,10,3,13,4,1,1,0,0,50,22,1
29872.0,54,0,36480,11,9,6,5,0,1,0,15024,0,50,22,1
29873.0,43,6,116666,10,15,6,2,0,2,0,0,0,35,22,1
29874.0,63,4,214143,7,13,6,0,0,1,0,0,0,40,15,0
29875.0,18,0,45316,5,7,3,7,3,1,1,0,0,20,22,0
29876.0,19,0,311974,1,2,3,9,2,1,0,0,0,40,31,0
29877.0,49,6,48495,11,9,6,4,0,1,0,0,0,45,22,0
29878.0,27,0,115945,0,14,6,4,0,1,0,0,0,45,22,1
29879.0,49,4,170846,0,14,1,4,4,1,1,0,0,40,22,0
29880.0,60,0,142922,11,9,6,12,0,1,0,0,0,50,22,0
29881.0,71,5,181301,11,9,6,6,0,1,0,0,0,40,22,0
29882.0,34,0,286675,11,9,6,0,0,1,0,0,0,40,22,0
29883.0,29,0,233168,7,13,6,2,5,1,1,0,0,46,22,1
29884.0,30,0,177304,14,10,6,5,0,1,0,0,0,44,22,0
29885.0,46,0,336984,11,9,3,14,3,1,0,0,0,17,22,0
29886.0,32,6,379412,15,11,6,12,0,1,0,0,0,40,22,0
29887.0,25,0,180778,11,9,3,12,4,1,0,0,0,75,22,0
29888.0,25,0,141876,0,14,3,2,1,1,0,0,0,45,39,0
29889.0,22,0,228306,14,10,5,7,5,1,1,0,0,40,22,1
29890.0,32,0,329993,14,10,6,0,0,1,0,0,0,50,22,0
29891.0,40,0,247469,13,16,6,2,5,1,1,0,0,30,22,1
29892.0,51,0,673764,0,14,3,2,4,1,0,27828,0,40,22,1
29893.0,20,0,155775,11,9,3,12,3,1,0,0,0,30,22,0
29894.0,34,0,81223,11,9,1,4,4,1,1,0,0,48,22,0
29895.0,40,0,236021,14,10,3,4,4,1,0,0,0,50,22,0
29896.0,34,3,103371,15,11,3,10,1,1,1,0,0,40,22,0
29897.0,19,0,199480,8,6,3,14,3,1,0,0,0,25,22,0
29898.0,53,0,152657,8,6,6,12,0,3,0,0,0,40,22,0
29899.0,42,8,460214,14,10,6,10,0,1,0,0,0,40,22,1
29900.0,38,0,91039,0,14,6,4,0,1,0,0,0,65,22,1
29901.0,41,0,197372,11,9,6,12,0,1,0,0,0,60,22,1
29902.0,64,5,267198,10,15,6,6,0,1,0,0,0,16,22,0
29903.0,30,3,111883,14,10,3,2,4,1,0,0,0,40,22,0
29904.0,20,0,66917,5,7,6,8,3,1,0,0,0,40,31,0
29905.0,19,0,292583,11,9,3,7,3,1,1,0,0,30,22,0
29906.0,20,0,391679,11,9,3,5,2,1,0,0,0,60,22,0
29907.0,35,0,475324,7,13,6,4,0,1,0,0,0,45,22,0
29908.0,33,6,218164,11,9,6,12,0,1,0,0,0,40,22,0
29909.0,43,6,101534,14,10,6,4,0,1,0,0,1902,15,22,1
29910.0,38,8,65706,14,10,1,4,1,1,1,0,0,38,22,0
29911.0,50,6,156606,14,10,6,4,5,1,1,0,0,30,22,0
29912.0,23,0,200967,11,9,1,7,3,1,1,0,0,10,22,0
29913.0,30,4,164493,14,10,3,10,3,1,1,0,0,10,22,0
29914.0,33,0,547886,7,13,0,4,1,3,1,0,0,40,22,0
29915.0,48,0,232145,11,9,1,9,4,1,0,0,0,40,22,0
29916.0,43,0,96421,7,13,1,2,1,1,1,0,0,24,11,0
29917.0,33,0,554206,14,10,3,13,4,3,0,0,0,40,20,0
29918.0,50,4,234143,0,14,6,4,0,3,0,0,0,45,22,1
29919.0,23,0,380544,14,10,6,10,0,1,0,0,0,40,22,1
29920.0,36,4,103886,14,10,1,14,4,1,0,0,0,50,22,0
29921.0,50,3,54709,11,9,1,10,1,1,1,0,0,46,22,0
29922.0,26,0,276548,11,9,6,5,5,1,1,0,0,20,22,0
29923.0,55,4,176046,0,14,6,2,5,1,1,0,2267,40,22,0
29924.0,37,0,114605,11,9,6,8,0,1,0,0,0,40,22,0
29925.0,43,0,323713,11,9,6,9,0,1,0,0,0,40,22,0
29926.0,38,6,261382,14,10,6,0,0,1,0,0,0,40,22,0
29927.0,42,0,223548,6,4,6,14,0,1,0,0,0,30,31,0
29928.0,47,6,355978,13,16,6,0,0,1,0,0,2002,45,22,0
29929.0,44,0,107218,7,13,6,4,0,4,0,0,0,40,22,0
29930.0,28,6,31717,11,9,6,12,0,1,0,0,0,40,22,0
29931.0,51,0,328947,14,10,2,10,4,1,1,0,0,40,22,0
29932.0,51,0,148431,11,9,6,12,0,1,0,0,0,40,22,0
29933.0,49,0,121602,7,13,6,4,0,1,0,0,0,40,22,0
29934.0,62,0,244087,13,16,6,2,0,1,0,15024,0,50,22,1
29935.0,31,0,83425,14,10,3,10,1,1,1,0,0,40,22,0
29936.0,29,0,157308,5,7,6,14,5,4,1,2829,0,14,20,0
29937.0,23,0,57898,14,10,3,8,4,1,0,0,0,30,22,0
29938.0,40,3,175304,14,10,1,5,4,1,1,0,0,40,22,0
29939.0,66,7,102663,6,4,6,4,0,1,0,0,0,50,22,0
29940.0,17,0,99175,5,7,3,7,4,1,1,0,0,20,22,0
29941.0,37,0,208358,14,10,6,12,0,1,0,0,0,40,22,1
29942.0,69,0,361561,10,15,6,2,0,1,0,0,0,3,22,0
29943.0,23,0,215115,7,13,3,10,4,1,1,0,0,40,22,0
29944.0,38,8,207066,11,9,6,4,0,1,0,0,0,42,22,1
29945.0,37,8,160910,11,9,6,12,0,1,0,0,0,40,22,0
29946.0,38,0,64879,14,10,1,5,4,1,1,0,0,40,22,0
29947.0,38,0,430035,4,5,6,8,0,1,0,0,0,54,31,0
29948.0,37,3,74163,7,13,3,2,4,1,1,0,0,40,22,0
29949.0,37,7,98389,11,9,6,4,0,1,0,0,0,50,22,1
29950.0,23,0,386019,4,5,3,8,1,1,0,0,0,70,22,0
29951.0,17,0,112795,8,6,3,7,3,1,1,0,0,15,22,0
29952.0,48,0,332465,7,13,6,2,0,1,0,0,0,35,22,0
29953.0,17,0,38611,5,7,3,10,3,1,1,0,0,23,22,0
29954.0,55,0,368797,0,14,6,4,0,1,0,0,1977,60,22,1
29955.0,35,0,24106,14,10,6,4,0,1,0,0,0,40,22,1
29956.0,68,5,108683,14,10,6,6,5,1,1,0,0,12,22,1
29957.0,35,6,241998,7,13,6,12,0,1,0,0,0,45,22,0
29958.0,53,0,312446,7,13,6,4,0,1,0,0,0,60,22,1
29959.0,43,0,69333,11,9,6,9,0,1,0,0,0,48,22,0
29960.0,36,0,172538,0,14,3,2,3,1,0,0,0,40,22,0
29961.0,24,0,275884,11,9,0,7,1,3,1,0,0,40,22,0
29962.0,45,0,43479,14,10,6,0,0,1,0,0,0,48,22,0
29963.0,34,0,199864,14,10,6,10,5,1,1,0,2057,40,22,0
29964.0,56,0,235197,11,9,3,10,4,1,1,0,0,38,22,0
29965.0,36,0,170376,11,9,6,12,0,1,0,0,0,45,22,1
29966.0,22,0,325179,14,10,3,2,3,1,0,0,0,50,22,0
29967.0,19,5,351195,4,5,3,6,2,1,0,0,1719,35,40,0
29968.0,33,0,141841,11,9,3,7,3,3,0,0,0,36,22,0
29969.0,48,0,207817,11,9,3,7,4,1,1,0,0,32,29,0
29970.0,20,0,137974,14,10,3,7,3,1,1,0,0,30,22,0
29971.0,64,7,161325,12,12,6,5,0,1,0,0,1887,50,22,1
29972.0,47,0,293623,5,7,6,12,0,1,0,0,0,40,41,0
29973.0,20,0,37783,14,10,3,7,4,1,1,0,0,25,22,0
29974.0,44,8,308027,7,13,1,4,4,3,1,0,0,40,22,0
29975.0,45,6,149218,7,13,6,8,0,1,0,0,0,77,22,0
29976.0,45,4,374450,11,9,6,0,5,1,1,5178,0,40,22,1
29977.0,45,4,61885,0,14,6,2,0,1,0,0,0,37,22,1
29978.0,27,3,291196,7,13,3,2,4,3,0,0,0,40,22,0
29979.0,41,0,45366,11,9,6,12,0,1,0,0,0,72,22,1
29980.0,20,0,203027,11,9,3,8,4,1,0,0,0,55,22,0
29981.0,54,7,223752,7,13,6,4,0,1,0,7688,0,40,39,1
29982.0,17,0,132680,8,6,3,7,3,1,1,0,1602,10,22,0
29983.0,50,0,155574,11,9,6,2,0,1,0,0,0,40,22,1
29984.0,31,3,193565,0,14,3,13,4,1,0,0,0,40,22,0
29985.0,49,6,123598,11,9,3,12,4,1,0,0,0,30,22,0
